Qualification Code,Qualification Title,Qualification Status,Currency Period Start Date,Currency Period End Date,Extent,Scope Start Date,Scope End Date,NSW Delivery Approved,VIC Delivery Approved,QLD Delivery Approved,SA Delivery Approved,WA Delivery Approved,TAS Delivery Approved,NT Delivery Approved,ACT Delivery Approved,International Delivery Approved,Organisation Code,Legal Name,Business name(s),RTO Status,Registration Manager,Legal authority,Initial Registration Date,Registration Start Date,Registration End Date,Registration End Reason,Head Office Physical Address,Head Office location state,Latitude,Longitude,RTO Type,ABN,ACN,URL,CEO Contact Name,CEO Email,CEO Mobile,CEO Phone,Public Enquiries Contact name,Public Enquiries Contact role job title,Public Enquiries Group name,Public Enquiries Organisation,Public Enquiries Email,Public Enquiries Mobile,Public Enquiries Phone,Registration Enquiries contact name,Registration Enquiries Contact role job title,Registration Enquiries Email,Registration Enquiries Mobile,Registration Enquiries Phone,Current Restriction/Regulatory Decision
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,13/09/2024,21/11/2030,True,True,True,True,True,True,True,True,False,45771,GIPPSLAND TRADE INSTITUTE PTY LTD,AUSTRALIAN COLLEGE OF SKILLS AND INNOVATION;INTERNATIONAL TECHNICAL INSTITUTE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,22/11/2021,23/11/2023,21/11/2030,,"Suite 2 Level 15 190 Queen St, MELBOURNE, VIC, 3000",Victoria,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,14644857509,644857509,http://iti.edu.au,Mr Ravinder Singh,ceo@iti.edu.au,0433677870,0433677870,Mr Ravinder Singh,CEO,,GIPPSLAND TRADE INSTITUTE PTY LTD,ceo@iti.edu.au,0433677870,0433677870,Mr Ravinder Singh,CEO,ceo@iti.edu.au,0433677870,0433677870,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,27/04/2023,23/11/2025,True,False,False,False,False,True,False,False,False,45773,J&L Consultancy Pty Ltd,Brilliant Institute of Business and Education,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,24/11/2021,24/11/2023,23/11/2025,,"Suite 508 11-15 Deane St, BURWOOD, NSW, 2134",New South Wales,-33.876773,151.104828,Education/training Business Or Centre: Privately Operated Registered Training Organisation,65632071839,632071839,http://www.bibe.tas.edu.au,Ms Umma Mashtura Alam,academics.bibe@gmail.com,1300470337,1300470337,Ms Umma Mashtura Alam,CEO,,J&L Consultancy Pty Ltd,academics.bibe@gmail.com,1300470337,1300470337,Ms Umma Mashtura Alam,CEO,academics.bibe@gmail.com,1300470337,1300470337,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,29/11/2030,True,True,True,True,True,True,True,True,False,45774,PROSPECT EDUCATION GROUP PTY LTD,Swanston Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,30/11/2021,30/11/2023,29/11/2030,,"Level 2 364-372 Lonsdale St, MELBOURNE, VIC, 3000",Victoria,-37.812271,144.961585,Education/training Business Or Centre: Privately Operated Registered Training Organisation,86625463970,625463970,http://www.swanston.edu.au,Mr Shravan Rashali,shravan@swanston.edu.au,,0433170802,Mr Shravan Rashali,CEO/PEO,,PROSPECT EDUCATION GROUP PTY LTD,shravan@swanston.edu.au,,0433170802,Mr Shravan Rashali,CEO/PEO,shravan@swanston.edu.au,,0433170802,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,02/12/2030,False,True,False,False,False,False,False,False,False,45775,Culinary Institute Australia Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,03/12/2021,03/12/2023,02/12/2030,,"Level 4 20 Queen St, MELBOURNE, VIC, 3000",Victoria,-37.81822,144.96246,Education/training Business Or Centre: Privately Operated Registered Training Organisation,27645680959,645680959,,Mr Ajay Sachdeva,ceo@culinaryaustralia.edu.au,0477747700,0477747700,Mr Ajay Sachdeva,Director,,Culinary Institute Australia Pty Ltd,ceo@culinaryaustralia.edu.au,0477747700,0477747700,Mr Ajay Sachdeva,Director,ceo@culinaryaustralia.edu.au,0477747700,0477747700,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,24/11/2022,21/12/2030,True,True,True,True,True,True,True,True,False,45781,DS College Pty Ltd,DS COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,22/12/2021,22/12/2023,21/12/2030,,"3 Clunies Ross Ct, EIGHT MILE PLAINS, QLD, 4113",Queensland,-27.5772,153.09503,Education/training Business Or Centre: Privately Operated Registered Training Organisation,33645634304,645634304,,Mr Dalbir Singh,dsmintu@yahoo.com,0469399921,0469399921,Mr Dalbir Singh,Chief Executive Officer,,DS College Pty Ltd,dsmintu@yahoo.com,0469399921,0469399921,Mr Dalbir Singh,Chief Executive Officer,dsmintu@yahoo.com,0469399921,0469399921,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,11/01/2031,True,True,True,True,True,True,True,True,False,45784,Australian Guess International College,Australian Pacific International College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,12/01/2022,12/01/2024,11/01/2031,,"Level 5 262 Pitt St, SYDNEY, NSW, 2000",New South Wales,-33.86855,151.20794,Education/training Business Or Centre: Privately Operated Registered Training Organisation,11642992881,642992881,http://www.apic.edu.au,Mr. Ganesh KC,ganesh@apic.edu.au,,402921687,Mr. Ganesh KC,CEO,,Australian Guess International College,ganesh@apic.edu.au,,402921687,Mr. Ganesh KC,CEO,ganesh@apic.edu.au,,402921687,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,02/05/2023,31/01/2026,True,True,True,True,True,True,True,True,False,45791,Epoch International Group Pty Ltd,EPOCH INTERNATIONAL COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,01/02/2022,01/02/2024,31/01/2026,,"Suite 4 Level 7 131 Queen St, MELBOURNE, VIC, 3000",Victoria,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,55628624840,628624840,,Mr Imran Budhani,ceo@epoch.edu.au,0411352771,0411352771,Mr Imran Budhani,Chief Executive Officer,,Epoch International Group Pty Ltd,admissions@epoch.edu.au,0411352771,+61411352771,Mr Imran Budhani,Chief Executive Officer,ceo@epoch.edu.au,0411352771,0411352771,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,16/02/2031,True,True,True,True,True,True,True,True,False,45796,Chase Aus Pty Ltd,SOUTHEAST COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,17/02/2022,17/02/2024,16/02/2031,,"54-58 Brookes St, BOWEN HILLS, QLD, 4006",Queensland,-27.4513,153.03595,Education/training Business Or Centre: Privately Operated Registered Training Organisation,31644107871,644107871,http://www.southeastcollege.edu.au,Ms Jatinder Sohal,ceo@southeastcollege.edu.au,,0423459623,Ms Jatinder Sohal,CEO,,Chase Aus Pty Ltd,ceo@southeastcollege.edu.au,,0423459623,Ms Jatinder Sohal,CEO,ceo@southeastcollege.edu.au,,0423459623,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,16/02/2031,False,False,False,True,False,False,False,False,False,45797,Bush Tukka Pty Ltd,Adelaide Culinary Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,17/02/2022,17/02/2024,16/02/2031,,"Level 10 West, 50 Grenfell St, ADELAIDE, SA, 5000",South Australia,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,88627373586,627373586,https://culinaryadelaide.sa.edu.au,Mr. Daman Rana,adelaideculinaryinstitute@gmail.com,0401741018,0401741018,Mr. Daman Rana,Chief Executive Officer,,Bush Tukka Pty Ltd,adelaideculinaryinstitute@gmail.com,0401741018,0401741018,Mr. Daman Rana,Chief Executive Officer,adelaideculinaryinstitute@gmail.com,0401741018,0401741018,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,05/05/2023,22/02/2031,True,True,True,True,True,True,True,True,False,45800,WINSLOW PROFESSIONAL EDUCATION PTY LTD,WINSLOW COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,23/02/2022,23/02/2024,22/02/2031,,"Level 9 620 Bourke St, MELBOURNE, VIC, 3000",Victoria,-37.807064,144.960678,Education/training Business Or Centre: Privately Operated Registered Training Organisation,70640032088,640032088,https://winslow.edu.au/,Mr Divyang Bhatt,ceo@winslow.edu.au,0425120062,0425120062,,,Winslow Reception,WINSLOW PROFESSIONAL EDUCATION PTY LTD,contact@winslow.edu.au,,1800961580,Mr Divyang Bhatt,CEO,ceo@winslow.edu.au,0425120062,0425120062,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,25/10/2022,09/01/2031,True,True,True,True,True,True,True,True,False,45801,AUSTRALIAN INSTITUTE OF DIGITAL TECHNOLOGY PTY LTD,AUSTRALIAN INSTITUTE OF DIGITAL TECHNOLOGY,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,09/03/2022,09/03/2024,09/01/2031,,"Level 3 271 William St, MELBOURNE, VIC, 3000",Victoria,-37.818726,144.962189,Education/training Business Or Centre: Privately Operated Registered Training Organisation,70643935586,643935586,https://aidt.edu.au/,Mr Molla Md Rashidul Huq,ceo@aidt.edu.au,0423229110,1300561248,Mr Varneet Singh,Operations Manager,,AUSTRALIAN INSTITUTE OF DIGITAL TECHNOLOGY PTY LTD,ceo@aidt.edu.au,,1300561248,Mr Varneet Singh,Operations Manager,ceo@aidt.edu.au,,1300561248,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,23/10/2023,28/02/2031,False,True,False,False,False,False,False,False,False,45808,PALMIR EDUCREATION PTY LTD,Stanford Institute of Technology,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,01/03/2022,01/03/2024,28/02/2031,,"19 Radnor Dr, DEER PARK, VIC, 3023",Victoria,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,40633412218,633412218,,Mr Bhaveshkumar Thakkar,ben@sit.edu.au,0404306655,0404306655,Mr. Utpal Shankarlal Patel,CEO,,PALMIR EDUCREATION PTY LTD,utpal@y7mail.com,0430143633,0430143633,Mr. Utpal Shankarlal Patel,CEO,utpal@y7mail.com,0430143633,0430143633,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,09/08/2023,29/03/2031,True,True,True,True,True,True,True,True,False,45809,Australian International College of Skills & Education Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,29/03/2022,29/03/2024,29/03/2031,,"Room 2 269 Bigge St, LIVERPOOL, NSW, 2170",New South Wales,-33.92459,150.92673,Education/training Business Or Centre: Privately Operated Registered Training Organisation,27647486833,647486833,,Tayiba Attiq,ceo@aicse.edu.au,1300242730,0414977786,,,Support,Australian International College of Skills & Education Pty Ltd,support@aicse.edu.au,,1300242730,Tayiba Attiq,PEO,ceo@aicse.edu.au,1300242730,0414977786,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,03/04/2028,False,False,True,False,False,False,False,False,False,45815,Le Pont International College Pty Ltd,LE PONT INTERNATIONAL COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,04/04/2022,04/04/2024,03/04/2028,,"L2 - 12-14 Wentworth St, PARRAMATTA, NSW, 2150",New South Wales,-33.81917,151.00569,Education/training Business Or Centre: Privately Operated Registered Training Organisation,28605189857,605189857,http://www.lepont.edu.au,Mr Rishabh Grover,rishabh@lepont.edu.au,0403310455,0403310455,Mr Rishabh Grover,CEO,,Le Pont International College Pty Ltd,rishabh@lepont.edu.au,0403310455,0403310455,Mr Rishabh Grover,CEO,rishabh@lepont.edu.au,0403310455,0403310455,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,09/05/2031,True,True,True,True,True,True,True,True,False,45821,ANZ College Pty Ltd,WESTIN COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,10/05/2022,10/05/2024,09/05/2031,,"16-18 Aberdeen St, PERTH, WA, 6000",Western Australia,-31.94769,115.86218,Education/training Business Or Centre: Privately Operated Registered Training Organisation,44644500774,644500774,http://www.westincollege.com.au,Mrs Daizi Rani,ceo@westincollege.com.au,0426499590,0426499590,Ms. Daljeet Kaur,Student Support,,ANZ College Pty Ltd,admissions@westincollege.com.au,,0861851010,Mr Harpreet Kathuria,PEO,peo@westincollege.com.au,0413564762,0413564762,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,17/01/2024,11/05/2031,True,True,True,True,True,True,True,True,False,45828,LE ROSEY HOSPITALITY INSTITUTE PTY. LTD.,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,12/05/2022,12/05/2024,11/05/2031,,"338-340 Pitt St, Level 1, SYDNEY, NSW, 2000",New South Wales,-33.8764,151.20798,Education/training Business Or Centre: Privately Operated Registered Training Organisation,88651266518,651266518,http://www.openstudyhub.com.au,Ms Gai Warner,gaiwarner@gmail.com,0402344079,0402344079,Ms Gai Warner,CEO,,LE ROSEY HOSPITALITY INSTITUTE PTY. LTD.,gaiwarner@gmail.com,0402344079,0402344079,Ms Gai Warner,CEO,gaiwarner@gmail.com,0402344079,0402344079,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,28/09/2023,24/05/2031,True,True,True,True,True,True,True,True,False,45837,AUSTRALIAN INSTITUTE OF EDUCATION AND TECHNOLOGY PTY LTD,Australian College of Tourism and Information Technology;BEYOND LANGUAGE ACADEMY,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,25/05/2022,25/05/2024,24/05/2031,,"Level 6 231 George St, BRISBANE CITY, QLD, 4000",Queensland,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,81647549424,647549424,https://actit.edu.au,Ms. Wai (Ashley) Ng,ashley.ng@actit.edu.au,0435960220,+61435960220,Ms. Wai (Ashley) Ng,Chief Executive Officer,,AUSTRALIAN INSTITUTE OF EDUCATION AND TECHNOLOGY PTY LTD,ashley.ng@actit.edu.au,0435960220,+61435960220,Ms. Wai (Ashley) Ng,Chief Executive Officer,ashley.ng@actit.edu.au,0435960220,+61435960220,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,26/05/2026,True,False,False,False,False,False,False,False,False,45838,Epicure Skills Training Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,27/05/2022,27/05/2024,26/05/2026,,"20 Belgrave St, KOGARAH, NSW, 2217",New South Wales,-33.96498,151.13399,Education/training Business Or Centre: Privately Operated Registered Training Organisation,22641838664,641838664,https://www.epicure.edu.au/,Mr Omar Rasel,epicure.skills.t@gmail.com,0425315150,0425315150,Mr Omar Rasel,CEO,,Epicure Skills Training Pty Ltd,epicure.skills.t@gmail.com,0425315150,0425315150,Mr Omar Rasel,CEO,epicure.skills.t@gmail.com,0425315150,0425315150,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,14/07/2023,05/06/2031,False,False,True,False,False,False,False,False,False,45841,ELS FUTURES PTY LTD,IVY LINK COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,06/06/2022,06/06/2024,05/06/2031,,"Ground Floor 433 Boundary St, SPRING HILL, QLD, 4000",Queensland,-27.46045,153.02407,Education/training Business Or Centre: Privately Operated Registered Training Organisation,56644261441,644261441,http://www.ilc.edu.au,Mrs Lu Zhang,ELSfutures.edu@gmail.com,0452590513,0452590513,,,Enrolments,ELS FUTURES PTY LTD,ELSfutures.edu@gmail.com,,0452590513,Mrs. Lu (Elaine) Zhang,Registration,ELSfutures.edu@gmail.com,0452590513,0452590513,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,17/01/2024,19/06/2031,True,True,True,True,True,True,True,True,False,45847,Ivory Education Group Pty Ltd,Ivory Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,20/06/2022,20/06/2024,19/06/2031,,"Level 8 90 King William St, ADELAIDE, SA, 5000",South Australia,-34.9248,138.60003,Education/training Business Or Centre: Privately Operated Registered Training Organisation,88647450182,647450182,https://ivoryinstitute.edu.au/,Mr. Sajjabd Akbar,Sajjad@ivoryinstitute.edu.au,,0881234995,Mr Sajjad Akbar,CEO,,Ivory Education Group Pty Ltd,info@ivoryinstitute.com.au,0470636729,0881234995,Mr Sajjad Akbar,CEO,info@ivoryinstitute.com.au,0470636729,0881234995,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,27/06/2022,26/06/2031,True,False,False,False,False,False,False,False,False,45852,Future College Pty Ltd,Australian Academy of Hospitality and Management,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,29/06/2022,27/06/2024,26/06/2031,,"Level 1, 586 Parramatta Rd, PETERSHAM, NSW, 2049",New South Wales,-33.88908,151.15461,Education/training Business Or Centre: Privately Operated Registered Training Organisation,67131678521,131678521,http://www.aahm.edu.au,Mr Puna Bhandari,admin@aahm.edu.au,0402254385,0292599141,Miss Nikansha Gounder,Student Services,,Future College Pty Ltd,admission@aahm.edu.au,,0292599141,Mr Subin Shrestha,Director of Studies,admission@aahm.edu.au,0292599141,0292599141,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,30/06/2022,29/06/2028,True,True,True,True,True,True,True,True,False,45855,Alice Springs College of Australia Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,30/06/2022,30/06/2024,29/06/2028,,"40 Gap Rd, THE GAP, NT, 0870",Northern Territory,-23.71233,133.875161,Education/training Business Or Centre: Privately Operated Registered Training Organisation,52640959128,640959128,http://www.asca.edu.au,Mr Kuldeep Singh Sran,alicespringcollege.au@gmail.com,0421000041,0421000041,Mr Kuldeep Singh Sran,Chief Executive Officer,,Alice Springs College of Australia Pty Ltd,alicespringcollege.au@gmail.com,0421000041,0421000041,Mr Kuldeep Singh Sran,Chief Executive Officer,alicespringcollege.au@gmail.com,0421000041,0421000041,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,04/07/2022,03/07/2031,True,True,True,True,True,True,True,True,False,45858,Australian Virtus Institute Pty Ltd,AUSTRALIAN VIRTUS INSTITUTE;LIGHTHOUSE ENGLISH COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,04/07/2022,04/07/2024,03/07/2031,,"Level 9 50 Grenfell St, ADELAIDE, SA, 5000",South Australia,-34.92392,138.6022,Education/training Business Or Centre: Privately Operated Registered Training Organisation,47643340489,643340489,http://www.avi.edu.au,Ms. Shayma Saafan,shayma@avi.edu.au,(08)70932414,(08)70932414,Mrs. Maria Celestina Martinez,RTO Manager,,Australian Virtus Institute Pty Ltd,maria@avi.edu.au,,0420858166,Ms. Shayma Saafan,CEO,shayma@avi.edu.au,(08)70932414,(08)70932414,False
